Date,CategoryCode,UnitsSold
2015-02-12,M01AB,3.0
2015-02-12,M01AE,4.0
2015-02-12,N02BA,6.0
2015-02-12,N02BE,23.82
2015-02-12,N05B,11.0
2015-02-12,N05C,1.0
2015-02-12,R03,5.0
2015-02-12,R06,0.0
2015-02-13,M01AB,6.01
2015-02-13,M01AE,4.23
2015-02-13,N02BA,7.0
2015-02-13,N02BE,29.6
2015-02-13,N05B,11.0
2015-02-13,N05C,1.0
2015-02-13,R03,22.0
2015-02-13,R06,1.0
2015-02-14,M01AB,4.33
2015-02-14,M01AE,1.74
2015-02-14,N02BA,6.7
2015-02-14,N02BE,29.2
2015-02-14,N05B,13.0
2015-02-14,N05C,1.0
2015-02-14,R03,5.0
2015-02-14,R06,4.0
2015-02-15,M01AB,11.68
2015-02-15,M01AE,2.33
2015-02-15,N02BA,4.3
2015-02-15,N02BE,38.0
2015-02-15,N05B,7.0
2015-02-15,N05C,0.0
2015-02-15,R03,7.0
2015-02-15,R06,2.0
2015-02-16,M01AB,3.01
2015-02-16,M01AE,3.75
2015-02-16,N02BA,4.0
2015-02-16,N02BE,40.1
2015-02-16,N05B,4.0
2015-02-16,N05C,0.0
2015-02-16,R03,10.0
2015-02-16,R06,0.0
2015-02-17,M01AB,5.33
2015-02-17,M01AE,8.69
2015-02-17,N02BA,4.0
2015-02-17,N02BE,36.2
2015-02-17,N05B,3.0
2015-02-17,N05C,0.0
2015-02-17,R03,6.0
2015-02-17,R06,1.0
2015-02-18,M01AB,1.0
2015-02-18,M01AE,2.66
2015-02-18,N02BA,1.33
2015-02-18,N02BE,36.21
2015-02-18,N05B,4.0
2015-02-18,N05C,0.0
2015-02-18,R03,11.0
2015-02-18,R06,0.0
2015-02-19,M01AB,2.0
2015-02-19,M01AE,3.33
2015-02-19,N02BA,4.0
2015-02-19,N02BE,36.7
2015-02-19,N05B,2.0
2015-02-19,N05C,2.0
2015-02-19,R03,6.0
2015-02-19,R06,3.0
2015-02-20,M01AB,5.33
2015-02-20,M01AE,4.66
2015-02-20,N02BA,0.5
2015-02-20,N02BE,27.0
2015-02-20,N05B,5.0
2015-02-20,N05C,0.0
2015-02-20,R03,25.0
2015-02-20,R06,6.0
2015-02-21,M01AB,3.0
2015-02-21,M01AE,5.35
2015-02-21,N02BA,4.8
2015-02-21,N02BE,57.0
2015-02-21,N05B,9.0
2015-02-21,N05C,0.0
2015-02-21,R03,0.0
2015-02-21,R06,3.0
2015-02-22,M01AB,2.0
2015-02-22,M01AE,4.34
2015-02-22,N02BA,2.0
2015-02-22,N02BE,50.6
2015-02-22,N05B,7.0
2015-02-22,N05C,0.0
2015-02-22,R03,11.0
2015-02-22,R06,1.0
2015-02-23,M01AB,5.0
2015-02-23,M01AE,3.16
2015-02-23,N02BA,7.5
2015-02-23,N02BE,55.4
2015-02-23,N05B,9.0
2015-02-23,N05C,0.0
2015-02-23,R03,20.0
2015-02-23,R06,0.0
2015-02-24,M01AB,3.68
2015-02-24,M01AE,3.34
2015-02-24,N02BA,6.2
2015-02-24,N02BE,22.07
2015-02-24,N05B,11.0
2015-02-24,N05C,0.0
2015-02-24,R03,11.0
2015-02-24,R06,2.0
2015-02-25,M01AB,7.0
2015-02-25,M01AE,6.33
2015-02-25,N02BA,6.1
2015-02-25,N02BE,24.0
2015-02-25,N05B,8.0
2015-02-25,N05C,0.0
2015-02-25,R03,2.0
2015-02-25,R06,2.0
2015-02-26,M01AB,6.0
2015-02-26,M01AE,2.0
2015-02-26,N02BA,2.0
2015-02-26,N02BE,36.7
2015-02-26,N05B,13.0
2015-02-26,N05C,0.0
2015-02-26,R03,1.0
2015-02-26,R06,1.0
2015-02-27,M01AB,6.33
2015-02-27,M01AE,4.47
2015-02-27,N02BA,5.0
2015-02-27,N02BE,51.0
2015-02-27,N05B,1.0
2015-02-27,N05C,1.0
2015-02-27,R03,0.0
2015-02-27,R06,0.0
2015-02-28,M01AB,6.34
2015-02-28,M01AE,3.33
2015-02-28,N02BA,1.6
2015-02-28,N02BE,26.6
2015-02-28,N05B,9.0
2015-02-28,N05C,0.0
2015-02-28,R03,4.0
2015-02-28,R06,3.0
2015-03-01,M01AB,9.0
2015-03-01,M01AE,7.89
2015-03-01,N02BA,2.7
2015-03-01,N02BE,25.9
2015-03-01,N05B,3.0
2015-03-01,N05C,4.0
2015-03-01,R03,0.0
2015-03-01,R06,4.0
2015-03-02,M01AB,6.67
2015-03-02,M01AE,4.68
2015-03-02,N02BA,3.5
2015-03-02,N02BE,40.7
2015-03-02,N05B,6.0
2015-03-02,N05C,1.0
2015-03-02,R03,2.0
2015-03-02,R06,3.0
2015-03-03,M01AB,8.0
2015-03-03,M01AE,6.03
2015-03-03,N02BA,4.5
2015-03-03,N02BE,45.6
2015-03-03,N05B,14.0
2015-03-03,N05C,0.0
2015-03-03,R03,1.0
2015-03-03,R06,4.0
2015-03-04,M01AB,9.68
2015-03-04,M01AE,5.67
2015-03-04,N02BA,3.3
2015-03-04,N02BE,46.85
2015-03-04,N05B,4.0
2015-03-04,N05C,0.0
2015-03-04,R03,11.0
2015-03-04,R06,1.0
2015-03-05,M01AB,6.0
2015-03-05,M01AE,2.33
2015-03-05,N02BA,3.0
2015-03-05,N02BE,35.0
2015-03-05,N05B,2.0
2015-03-05,N05C,0.0
2015-03-05,R03,0.0
2015-03-05,R06,0.0
2015-03-06,M01AB,2.0
2015-03-06,M01AE,2.67
2015-03-06,N02BA,6.0
2015-03-06,N02BE,19.8
2015-03-06,N05B,4.0
2015-03-06,N05C,0.0
2015-03-06,R03,1.0
2015-03-06,R06,1.0
2015-03-07,M01AB,3.33
2015-03-07,M01AE,1.0
2015-03-07,N02BA,1.0
2015-03-07,N02BE,2.0
2015-03-07,N05B,0.0
2015-03-07,N05C,0.0
2015-03-07,R03,0.0
2015-03-07,R06,0.0
2015-03-08,M01AB,6.0
2015-03-08,M01AE,3.4
2015-03-08,N02BA,2.4
2015-03-08,N02BE,55.4
2015-03-08,N05B,9.0
2015-03-08,N05C,0.0
2015-03-08,R03,2.0
2015-03-08,R06,1.0
2015-03-09,M01AB,2.0
2015-03-09,M01AE,3.0
2015-03-09,N02BA,5.0
2015-03-09,N02BE,32.7
2015-03-09,N05B,10.0
2015-03-09,N05C,0.0
2015-03-09,R03,1.0
2015-03-09,R06,1.0
2015-03-10,M01AB,1.34
2015-03-10,M01AE,3.66
2015-03-10,N02BA,5.0
2015-03-10,N02BE,40.4
2015-03-10,N05B,6.0
2015-03-10,N05C,0.0
2015-03-10,R03,6.0
2015-03-10,R06,3.0
2015-03-11,M01AB,11.0
2015-03-11,M01AE,5.0
2015-03-11,N02BA,3.2
2015-03-11,N02BE,32.0
2015-03-11,N05B,9.0
2015-03-11,N05C,0.0
2015-03-11,R03,4.0
2015-03-11,R06,0.0
2015-03-12,M01AB,2.68
2015-03-12,M01AE,6.39
2015-03-12,N02BA,6.1
2015-03-12,N02BE,19.0
2015-03-12,N05B,5.0
2015-03-12,N05C,0.0
2015-03-12,R03,2.0
2015-03-12,R06,3.0
2015-03-13,M01AB,4.0
2015-03-13,M01AE,3.33
2015-03-13,N02BA,6.7
2015-03-13,N02BE,63.4
2015-03-13,N05B,11.0
2015-03-13,N05C,2.0
2015-03-13,R03,1.0
2015-03-13,R06,0.0
2015-03-14,M01AB,2.66
2015-03-14,M01AE,4.33
2015-03-14,N02BA,4.0
2015-03-14,N02BE,39.1
2015-03-14,N05B,9.0
2015-03-14,N05C,0.0
2015-03-14,R03,9.0
2015-03-14,R06,3.0
2015-03-15,M01AB,3.34
2015-03-15,M01AE,4.16
2015-03-15,N02BA,3.0
2015-03-15,N02BE,41.0
2015-03-15,N05B,3.0
2015-03-15,N05C,0.0
2015-03-15,R03,12.0
2015-03-15,R06,3.0
2015-03-16,M01AB,8.0
2015-03-16,M01AE,3.01
2015-03-16,N02BA,4.9
2015-03-16,N02BE,46.8
2015-03-16,N05B,8.0
2015-03-16,N05C,0.0
2015-03-16,R03,0.0
2015-03-16,R06,1.0
2015-03-17,M01AB,5.0
2015-03-17,M01AE,3.0
2015-03-17,N02BA,4.6
2015-03-17,N02BE,28.8
2015-03-17,N05B,9.0
2015-03-17,N05C,1.0
2015-03-17,R03,2.0
2015-03-17,R06,0.0
2015-03-18,M01AB,7.33
2015-03-18,M01AE,2.0
2015-03-18,N02BA,5.3
2015-03-18,N02BE,24.4
2015-03-18,N05B,5.0
2015-03-18,N05C,0.0
2015-03-18,R03,20.0
2015-03-18,R06,2.0
2015-03-19,M01AB,2.0
2015-03-19,M01AE,2.33
2015-03-19,N02BA,1.5
2015-03-19,N02BE,31.0
2015-03-19,N05B,7.0
2015-03-19,N05C,0.0
2015-03-19,R03,15.0
2015-03-19,R06,0.0
2015-03-20,M01AB,1.0
2015-03-20,M01AE,7.0
2015-03-20,N02BA,3.0
2015-03-20,N02BE,38.6
2015-03-20,N05B,13.0
2015-03-20,N05C,1.0
2015-03-20,R03,5.0
2015-03-20,R06,1.0
2015-03-21,M01AB,10.33
2015-03-21,M01AE,3.34
2015-03-21,N02BA,3.0
2015-03-21,N02BE,41.6
2015-03-21,N05B,4.0
2015-03-21,N05C,0.0
2015-03-21,R03,6.0
2015-03-21,R06,2.0
2015-03-22,M01AB,8.34
2015-03-22,M01AE,6.67
2015-03-22,N02BA,2.0
2015-03-22,N02BE,43.2
2015-03-22,N05B,9.0
2015-03-22,N05C,0.0
2015-03-22,R03,10.0
2015-03-22,R06,0.0
2015-03-23,M01AB,2.0
2015-03-23,M01AE,4.34
2015-03-23,N02BA,7.0
2015-03-23,N02BE,28.0
2015-03-23,N05B,5.0
2015-03-23,N05C,0.0
2015-03-23,R03,0.0
2015-03-23,R06,2.0
2015-03-24,M01AB,4.0
2015-03-24,M01AE,5.47
2015-03-24,N02BA,5.2
2015-03-24,N02BE,22.4
2015-03-24,N05B,8.0
2015-03-24,N05C,2.0
2015-03-24,R03,9.0
2015-03-24,R06,4.0
2015-03-25,M01AB,3.68
2015-03-25,M01AE,8.66
2015-03-25,N02BA,6.4
2015-03-25,N02BE,17.6
2015-03-25,N05B,10.0
2015-03-25,N05C,2.0
2015-03-25,R03,13.0
2015-03-25,R06,1.0
2015-03-26,M01AB,5.0
2015-03-26,M01AE,1.75
2015-03-26,N02BA,3.0
2015-03-26,N02BE,51.4
2015-03-26,N05B,10.0
2015-03-26,N05C,0.0
2015-03-26,R03,6.0
2015-03-26,R06,5.0
2015-03-27,M01AB,3.0
2015-03-27,M01AE,2.67
2015-03-27,N02BA,2.0
2015-03-27,N02BE,27.0
2015-03-27,N05B,3.0
2015-03-27,N05C,0.0
2015-03-27,R03,22.0
2015-03-27,R06,1.0
2015-03-28,M01AB,1.33
2015-03-28,M01AE,3.06
2015-03-28,N02BA,3.0
2015-03-28,N02BE,50.5
2015-03-28,N05B,6.0
2015-03-28,N05C,0.0
2015-03-28,R03,0.0
2015-03-28,R06,2.0
2015-03-29,M01AB,6.0
2015-03-29,M01AE,5.73
2015-03-29,N02BA,2.3
2015-03-29,N02BE,35.5
2015-03-29,N05B,7.0
2015-03-29,N05C,0.0
2015-03-29,R03,8.0
2015-03-29,R06,2.0
2015-03-30,M01AB,6.33
2015-03-30,M01AE,4.83
2015-03-30,N02BA,10.0
2015-03-30,N02BE,25.7
2015-03-30,N05B,4.0
2015-03-30,N05C,0.0
2015-03-30,R03,0.0
2015-03-30,R06,0.0
2015-03-31,M01AB,5.0
2015-03-31,M01AE,2.0
2015-03-31,N02BA,11.2
2015-03-31,N02BE,33.5
2015-03-31,N05B,5.0
2015-03-31,N05C,0.0
2015-03-31,R03,2.0
2015-03-31,R06,4.0
2015-04-01,M01AB,6.34
2015-04-01,M01AE,1.33
2015-04-01,N02BA,1.0
2015-04-01,N02BE,24.8
2015-04-01,N05B,7.0
2015-04-01,N05C,2.0
2015-04-01,R03,5.0
2015-04-01,R06,1.0
2015-04-02,M01AB,5.0
2015-04-02,M01AE,3.99
2015-04-02,N02BA,5.4
2015-04-02,N02BE,35.07
2015-04-02,N05B,3.0
2015-04-02,N05C,0.0
2015-04-02,R03,3.0
2015-04-02,R06,5.0
2015-04-03,M01AB,5.33
2015-04-03,M01AE,2.32
2015-04-03,N02BA,4.0
2015-04-03,N02BE,34.2
2015-04-03,N05B,12.0
2015-04-03,N05C,0.0
2015-04-03,R03,0.0
2015-04-03,R06,4.0
2015-04-04,M01AB,3.67
2015-04-04,M01AE,4.33
2015-04-04,N02BA,6.0
2015-04-04,N02BE,43.0
2015-04-04,N05B,7.0
2015-04-04,N05C,1.0
2015-04-04,R03,5.0
2015-04-04,R06,6.0
2015-04-05,M01AB,3.34
2015-04-05,M01AE,5.01
2015-04-05,N02BA,4.5
2015-04-05,N02BE,31.6
2015-04-05,N05B,4.0
2015-04-05,N05C,0.0
2015-04-05,R03,0.0
2015-04-05,R06,1.0
2015-04-06,M01AB,7.33
2015-04-06,M01AE,3.33
2015-04-06,N02BA,5.3
2015-04-06,N02BE,32.9
2015-04-06,N05B,4.0
2015-04-06,N05C,0.0
2015-04-06,R03,3.0
2015-04-06,R06,2.0
2015-04-07,M01AB,6.0
2015-04-07,M01AE,3.66
2015-04-07,N02BA,6.7
2015-04-07,N02BE,25.0
2015-04-07,N05B,8.0
2015-04-07,N05C,0.0
2015-04-07,R03,8.0
2015-04-07,R06,1.0
2015-04-08,M01AB,4.0
2015-04-08,M01AE,2.33
2015-04-08,N02BA,3.0
2015-04-08,N02BE,18.0
2015-04-08,N05B,11.0
2015-04-08,N05C,0.0
2015-04-08,R03,10.0
2015-04-08,R06,4.0
2015-04-09,M01AB,1.33
2015-04-09,M01AE,6.0
2015-04-09,N02BA,8.0
2015-04-09,N02BE,22.2
2015-04-09,N05B,8.0
2015-04-09,N05C,0.0
2015-04-09,R03,6.0
2015-04-09,R06,1.0
2015-04-10,M01AB,9.84
2015-04-10,M01AE,6.5
2015-04-10,N02BA,4.0
2015-04-10,N02BE,65.6
2015-04-10,N05B,5.0
2015-04-10,N05C,2.0
2015-04-10,R03,8.0
2015-04-10,R06,5.0
2015-04-11,M01AB,11.68
2015-04-11,M01AE,3.0
2015-04-11,N02BA,3.4
2015-04-11,N02BE,26.0
2015-04-11,N05B,9.0
2015-04-11,N05C,0.0
2015-04-11,R03,5.0
2015-04-11,R06,6.0
2015-04-12,M01AB,0.0
2015-04-12,M01AE,0.0
2015-04-12,N02BA,0.0
2015-04-12,N02BE,0.0
2015-04-12,N05B,0.0
2015-04-12,N05C,0.0
2015-04-12,R03,0.0
2015-04-12,R06,0.0
2015-04-13,M01AB,6.67
2015-04-13,M01AE,1.34
2015-04-13,N02BA,7.0
2015-04-13,N02BE,25.2
2015-04-13,N05B,5.0
2015-04-13,N05C,0.0
2015-04-13,R03,3.0
2015-04-13,R06,7.0
2015-04-14,M01AB,4.66
2015-04-14,M01AE,6.01
2015-04-14,N02BA,7.0
2015-04-14,N02BE,41.8
2015-04-14,N05B,5.0
2015-04-14,N05C,0.0
2015-04-14,R03,5.0
2015-04-14,R06,2.0
2015-04-15,M01AB,2.0
2015-04-15,M01AE,2.33
2015-04-15,N02BA,3.0
2015-04-15,N02BE,29.25
2015-04-15,N05B,15.0
2015-04-15,N05C,0.0
2015-04-15,R03,0.0
2015-04-15,R06,2.0
2015-04-16,M01AB,2.34
2015-04-16,M01AE,1.0
2015-04-16,N02BA,7.2
2015-04-16,N02BE,30.6
2015-04-16,N05B,7.0
2015-04-16,N05C,0.0
2015-04-16,R03,9.0
2015-04-16,R06,4.0
2015-04-17,M01AB,9.33
2015-04-17,M01AE,3.66
2015-04-17,N02BA,3.0
2015-04-17,N02BE,29.65
2015-04-17,N05B,6.0
2015-04-17,N05C,0.0
2015-04-17,R03,1.0
2015-04-17,R06,5.0
2015-04-18,M01AB,7.33
2015-04-18,M01AE,3.0
2015-04-18,N02BA,1.0
2015-04-18,N02BE,31.3
2015-04-18,N05B,1.0
2015-04-18,N05C,0.0
2015-04-18,R03,1.0
2015-04-18,R06,4.0
2015-04-19,M01AB,9.32
2015-04-19,M01AE,5.53
2015-04-19,N02BA,3.8
2015-04-19,N02BE,36.5
2015-04-19,N05B,3.0
2015-04-19,N05C,0.0
2015-04-19,R03,0.0
2015-04-19,R06,2.0
2015-04-20,M01AB,3.0
2015-04-20,M01AE,5.04
2015-04-20,N02BA,3.7
2015-04-20,N02BE,38.0
2015-04-20,N05B,13.0
2015-04-20,N05C,0.0
2015-04-20,R03,1.0
2015-04-20,R06,3.0
2015-04-21,M01AB,6.33
2015-04-21,M01AE,1.0
2015-04-21,N02BA,2.0
2015-04-21,N02BE,35.2
2015-04-21,N05B,9.0
2015-04-21,N05C,0.0
2015-04-21,R03,0.0
2015-04-21,R06,6.0
2015-04-22,M01AB,1.33
2015-04-22,M01AE,4.63
2015-04-22,N02BA,3.2
2015-04-22,N02BE,32.0
2015-04-22,N05B,3.0
2015-04-22,N05C,0.0
2015-04-22,R03,1.0
2015-04-22,R06,2.0
2015-04-23,M01AB,4.0
2015-04-23,M01AE,1.0
2015-04-23,N02BA,1.0
2015-04-23,N02BE,28.2
2015-04-23,N05B,8.0
2015-04-23,N05C,0.0
2015-04-23,R03,1.0
2015-04-23,R06,4.0
2015-04-24,M01AB,10.0
2015-04-24,M01AE,1.0
2015-04-24,N02BA,4.0
2015-04-24,N02BE,30.0
2015-04-24,N05B,5.0
2015-04-24,N05C,0.0
2015-04-24,R03,1.0
2015-04-24,R06,5.0
2015-04-25,M01AB,5.0
2015-04-25,M01AE,3.16
2015-04-25,N02BA,8.0
2015-04-25,N02BE,38.1
2015-04-25,N05B,3.0
2015-04-25,N05C,0.0
2015-04-25,R03,1.0
2015-04-25,R06,3.0
2015-04-26,M01AB,7.0
2015-04-26,M01AE,6.0
2015-04-26,N02BA,3.0
2015-04-26,N02BE,37.6
2015-04-26,N05B,5.0
2015-04-26,N05C,0.0
2015-04-26,R03,1.0
2015-04-26,R06,1.0
2015-04-27,M01AB,3.0
2015-04-27,M01AE,0.78
2015-04-27,N02BA,4.0
2015-04-27,N02BE,43.0
2015-04-27,N05B,10.0
2015-04-27,N05C,0.0
2015-04-27,R03,0.0
2015-04-27,R06,10.0
2015-04-28,M01AB,4.33
2015-04-28,M01AE,4.67
2015-04-28,N02BA,3.1
2015-04-28,N02BE,15.2
2015-04-28,N05B,7.0
2015-04-28,N05C,0.0
2015-04-28,R03,5.0
2015-04-28,R06,6.0
2015-04-29,M01AB,2.0
2015-04-29,M01AE,0.43
2015-04-29,N02BA,4.2
2015-04-29,N02BE,27.6
2015-04-29,N05B,2.0
2015-04-29,N05C,0.0
2015-04-29,R03,11.0
2015-04-29,R06,3.0
2015-04-30,M01AB,3.0
2015-04-30,M01AE,8.73
2015-04-30,N02BA,2.6
2015-04-30,N02BE,32.6
2015-04-30,N05B,7.0
2015-04-30,N05C,0.0
2015-04-30,R03,3.0
2015-04-30,R06,7.0
2015-05-01,M01AB,5.34
2015-05-01,M01AE,1.68
2015-05-01,N02BA,4.94
2015-05-01,N02BE,11.4
2015-05-01,N05B,4.0
2015-05-01,N05C,0.0
2015-05-01,R03,0.0
2015-05-01,R06,4.7
2015-05-02,M01AB,5.0
2015-05-02,M01AE,3.66
2015-05-02,N02BA,3.0
2015-05-02,N02BE,47.8
2015-05-02,N05B,6.0
2015-05-02,N05C,2.0
2015-05-02,R03,0.0
2015-05-02,R06,5.0
2015-05-03,M01AB,6.67
2015-05-03,M01AE,1.07
2015-05-03,N02BA,2.1
2015-05-03,N02BE,19.2
2015-05-03,N05B,4.0
2015-05-03,N05C,0.0
2015-05-03,R03,1.0
2015-05-03,R06,6.0
2015-05-04,M01AB,4.0
2015-05-04,M01AE,4.72
2015-05-04,N02BA,8.6
2015-05-04,N02BE,36.0
2015-05-04,N05B,5.0
2015-05-04,N05C,1.0
2015-05-04,R03,10.0
2015-05-04,R06,3.3
2015-05-05,M01AB,3.34
2015-05-05,M01AE,3.46
2015-05-05,N02BA,2.0
2015-05-05,N02BE,19.0
2015-05-05,N05B,6.0
2015-05-05,N05C,0.0
2015-05-05,R03,5.0
2015-05-05,R06,2.5
2015-05-06,M01AB,4.66
2015-05-06,M01AE,6.5
2015-05-06,N02BA,2.0
2015-05-06,N02BE,40.2
2015-05-06,N05B,11.0
2015-05-06,N05C,0.0
2015-05-06,R03,0.0
2015-05-06,R06,6.0
2015-05-07,M01AB,2.0
2015-05-07,M01AE,3.34
2015-05-07,N02BA,2.0
2015-05-07,N02BE,21.0
2015-05-07,N05B,4.0
2015-05-07,N05C,1.0
2015-05-07,R03,5.0
2015-05-07,R06,10.0
2015-05-08,M01AB,1.0
2015-05-08,M01AE,6.34
2015-05-08,N02BA,5.0
2015-05-08,N02BE,16.0
2015-05-08,N05B,8.0
2015-05-08,N05C,0.0
2015-05-08,R03,4.0
2015-05-08,R06,1.0
2015-05-09,M01AB,3.66
2015-05-09,M01AE,4.34
2015-05-09,N02BA,7.4
2015-05-09,N02BE,21.0
2015-05-09,N05B,11.0
2015-05-09,N05C,1.0
2015-05-09,R03,1.0
2015-05-09,R06,6.0
2015-05-10,M01AB,3.34
2015-05-10,M01AE,5.43
2015-05-10,N02BA,3.8
2015-05-10,N02BE,13.0
2015-05-10,N05B,3.0
2015-05-10,N05C,0.0
2015-05-10,R03,1.0
2015-05-10,R06,10.0
2015-05-11,M01AB,3.33
2015-05-11,M01AE,6.66
2015-05-11,N02BA,5.9
2015-05-11,N02BE,21.0
2015-05-11,N05B,3.0
2015-05-11,N05C,0.0
2015-05-11,R03,6.0
2015-05-11,R06,4.0
2015-05-12,M01AB,7.33
2015-05-12,M01AE,1.99
2015-05-12,N02BA,8.2
2015-05-12,N02BE,22.95
2015-05-12,N05B,13.0
2015-05-12,N05C,0.0
2015-05-12,R03,0.0
2015-05-12,R06,8.0
2015-05-13,M01AB,8.0
2015-05-13,M01AE,3.44
2015-05-13,N02BA,9.0
2015-05-13,N02BE,28.4
2015-05-13,N05B,5.0
2015-05-13,N05C,0.0
2015-05-13,R03,2.0
2015-05-13,R06,4.5
2015-05-14,M01AB,3.0
2015-05-14,M01AE,5.07
2015-05-14,N02BA,3.0
2015-05-14,N02BE,14.0
2015-05-14,N05B,1.0
2015-05-14,N05C,0.0
2015-05-14,R03,0.0
2015-05-14,R06,5.0
2015-05-15,M01AB,3.34
2015-05-15,M01AE,6.53
2015-05-15,N02BA,4.3
2015-05-15,N02BE,48.4
2015-05-15,N05B,8.0
2015-05-15,N05C,0.0
2015-05-15,R03,4.0
2015-05-15,R06,3.2
2015-05-16,M01AB,5.0
2015-05-16,M01AE,4.07
2015-05-16,N02BA,4.1
2015-05-16,N02BE,40.4
2015-05-16,N05B,4.0
2015-05-16,N05C,0.0
2015-05-16,R03,0.0
2015-05-16,R06,4.0
2015-05-17,M01AB,5.0
2015-05-17,M01AE,3.33
2015-05-17,N02BA,5.0
2015-05-17,N02BE,23.2
2015-05-17,N05B,0.0
2015-05-17,N05C,0.0
2015-05-17,R03,0.0
2015-05-17,R06,8.0
2015-05-18,M01AB,7.0
2015-05-18,M01AE,2.71
2015-05-18,N02BA,5.2
2015-05-18,N02BE,21.4
2015-05-18,N05B,6.0
2015-05-18,N05C,1.0
2015-05-18,R03,2.0
2015-05-18,R06,2.2
2015-05-19,M01AB,3.0
2015-05-19,M01AE,1.66
2015-05-19,N02BA,3.0
2015-05-19,N02BE,20.0
2015-05-19,N05B,8.0
2015-05-19,N05C,0.0
2015-05-19,R03,0.0
2015-05-19,R06,3.0
2015-05-20,M01AB,5.67
2015-05-20,M01AE,6.46
2015-05-20,N02BA,2.0
2015-05-20,N02BE,17.0
2015-05-20,N05B,12.0
2015-05-20,N05C,1.0
2015-05-20,R03,5.0
2015-05-20,R06,6.0
2015-05-21,M01AB,6.0
2015-05-21,M01AE,1.96
2015-05-21,N02BA,3.0
2015-05-21,N02BE,10.0
2015-05-21,N05B,5.0
2015-05-21,N05C,0.0
2015-05-21,R03,1.0
2015-05-21,R06,3.3
2015-05-22,M01AB,3.0
2015-05-22,M01AE,0.2
2015-05-22,N02BA,2.0
2015-05-22,N02BE,15.0
2015-05-22,N05B,8.0
2015-05-22,N05C,0.0
2015-05-22,R03,0.0
2015-05-22,R06,7.0
2015-05-23,M01AB,5.68
2015-05-23,M01AE,2.69
2015-05-23,N02BA,5.0
2015-05-23,N02BE,23.45
2015-05-23,N05B,10.0
2015-05-23,N05C,0.0
2015-05-23,R03,2.0
2015-05-23,R06,7.0
2015-05-24,M01AB,5.33
2015-05-24,M01AE,7.77
2015-05-24,N02BA,3.0
2015-05-24,N02BE,20.0
2015-05-24,N05B,5.0
2015-05-24,N05C,0.0
2015-05-24,R03,0.0
2015-05-24,R06,1.3
2015-05-25,M01AB,9.66
2015-05-25,M01AE,3.33
2015-05-25,N02BA,4.0
2015-05-25,N02BE,30.0
2015-05-25,N05B,11.0
2015-05-25,N05C,3.0
2015-05-25,R03,0.0
2015-05-25,R06,3.0
2015-05-26,M01AB,7.34
2015-05-26,M01AE,3.34
2015-05-26,N02BA,4.5
2015-05-26,N02BE,27.0
2015-05-26,N05B,11.0
2015-05-26,N05C,0.0
2015-05-26,R03,22.0
2015-05-26,R06,10.0
2015-05-27,M01AB,4.0
2015-05-27,M01AE,2.66
2015-05-27,N02BA,2.0
2015-05-27,N02BE,24.2
2015-05-27,N05B,7.0
2015-05-27,N05C,0.0
2015-05-27,R03,0.0
2015-05-27,R06,1.0
2015-05-28,M01AB,6.0
2015-05-28,M01AE,2.33
2015-05-28,N02BA,6.7
2015-05-28,N02BE,17.1
2015-05-28,N05B,3.0
2015-05-28,N05C,0.0
2015-05-28,R03,20.0
2015-05-28,R06,3.0
2015-05-29,M01AB,6.33
2015-05-29,M01AE,5.01
2015-05-29,N02BA,3.0
2015-05-29,N02BE,41.8
2015-05-29,N05B,6.0
2015-05-29,N05C,0.0
2015-05-29,R03,5.0
2015-05-29,R06,3.0
2015-05-30,M01AB,14.0
2015-05-30,M01AE,2.68
2015-05-30,N02BA,6.0
2015-05-30,N02BE,24.5
2015-05-30,N05B,4.0
2015-05-30,N05C,0.0
2015-05-30,R03,4.0
2015-05-30,R06,8.0
2015-05-31,M01AB,3.0
2015-05-31,M01AE,4.7
2015-05-31,N02BA,6.3
2015-05-31,N02BE,31.5
2015-05-31,N05B,2.0
2015-05-31,N05C,0.0
2015-05-31,R03,0.0
2015-05-31,R06,10.5
2015-06-01,M01AB,4.66
2015-06-01,M01AE,5.0
2015-06-01,N02BA,2.5
2015-06-01,N02BE,23.55
2015-06-01,N05B,12.0
2015-06-01,N05C,0.0
2015-06-01,R03,2.0
2015-06-01,R06,3.0
2015-06-02,M01AB,8.33
2015-06-02,M01AE,8.0
2015-06-02,N02BA,7.9
2015-06-02,N02BE,24.0
2015-06-02,N05B,10.0
2015-06-02,N05C,4.0
2015-06-02,R03,3.0
2015-06-02,R06,6.0
2015-06-03,M01AB,5.0
2015-06-03,M01AE,1.66
2015-06-03,N02BA,5.3
2015-06-03,N02BE,30.0
2015-06-03,N05B,9.0
2015-06-03,N05C,0.0
2015-06-03,R03,6.0
2015-06-03,R06,2.0
2015-06-04,M01AB,2.33
2015-06-04,M01AE,4.0
2015-06-04,N02BA,3.0
2015-06-04,N02BE,20.0
2015-06-04,N05B,5.0
2015-06-04,N05C,0.0
2015-06-04,R03,2.0
2015-06-04,R06,2.0
2015-06-05,M01AB,5.0
2015-06-05,M01AE,0.67
2015-06-05,N02BA,5.0
2015-06-05,N02BE,13.0
2015-06-05,N05B,6.0
2015-06-05,N05C,0.0
2015-06-05,R03,1.0
2015-06-05,R06,7.0
2015-06-06,M01AB,3.68
2015-06-06,M01AE,3.68
2015-06-06,N02BA,2.0
2015-06-06,N02BE,16.0
